6.028588221808790504e-01
5.989498274446282133e-01
5.941440719272115256e-01
5.594553381983468077e-01
4.419124268765527441e-01
9.867974307726836702e-01
6.835571784842702225e-01
6.800993719138574978e-01
6.641026640410676585e-01
6.153529414132771214e-01
4.441099113459807124e-01
9.904998240833122747e-01
nan
nan
nan
8.401636498808308096e-01
5.552763834141165589e-01
1.024795871504039502e+00
nan
nan
nan
nan
nan
nan
